Date,Open,High,Low,Close,Adj Close,Volume
9/23/2014,76.33000183,78.62999725,76.04000092,78.29000092,78.29000092,36814000
9/24/2014,78.09999847,78.62000275,77.51000214,78.54000092,78.54000092,30680000
9/25/2014,78.59999847,78.94000244,77.12999725,77.22000122,77.22000122,37533000
9/26/2014,77.58999634,78.83999634,77.33000183,78.79000092,78.79000092,28872000
9/29/2014,78.12000275,79.19999695,77.91000366,79,79,34031000
9/30/2014,79.34999847,79.70999908,78.59999847,79.04000092,79.04000092,35899000
10/1/2014,78.77999878,78.81999969,75.90000153,76.55000305,76.55000305,55090000
10/2/2014,76.56999969,77.48000336,75.63999939,77.08000183,77.08000183,36488000
10/3/2014,77.76000214,78.05999756,77.26000214,77.44000244,77.44000244,23340000
10/6/2014,77.19000244,77.88999939,76.84999847,77.55999756,77.55999756,25729000
10/7/2014,77.05000305,77.94999695,76.23999786,76.29000092,76.29000092,25317000
10/8/2014,76.18000031,77.70999908,75.09999847,77.51999664,77.51999664,32976000
10/9/2014,77.27999878,77.76000214,75.84999847,75.91000366,75.91000366,32487000
10/10/2014,75.58999634,76.5,72.76000214,72.91000366,72.91000366,52146000
10/13/2014,73.23000336,74.77999878,72.51999664,72.98999786,72.98999786,43938000
10/14/2014,74,74.18000031,72.05000305,73.58999634,73.58999634,50299000
10/15/2014,71.69000244,73.80000305,70.31999969,73.20999908,73.20999908,61528000
10/16/2014,70.79000092,73.34999847,70.58000183,72.62999725,72.62999725,53529000
10/17/2014,74.23000336,76,73.75,75.94999695,75.94999695,76342000
10/20/2014,75.59999847,77.08999634,75.37999725,76.94999695,76.94999695,34701000
10/21/2014,77.55999756,78.73999786,77.15000153,78.69000244,78.69000244,32252000
10/22/2014,78.81999969,79.84999847,78.01000214,78.37000275,78.37000275,41862000
10/23/2014,79.37999725,80.62999725,79.01000214,80.04000092,80.04000092,35056000
10/24/2014,80.19999695,80.81999969,79.31999969,80.66999817,80.66999817,32248000
10/27/2014,80.73999786,80.80000305,79.76000214,80.27999878,80.27999878,30169000
10/28/2014,80.18000031,81.16000366,79.56999969,80.76999664,80.76999664,74212000
10/29/2014,75.44999695,76.87999725,74.77999878,75.86000061,75.86000061,106120000
10/30/2014,75.05000305,75.34999847,72.90000153,74.11000061,74.11000061,83270000
10/31/2014,74.93000031,75.69999695,74.44999695,74.98999786,74.98999786,44544000
11/3/2014,75.47000122,75.51999664,73.69999695,73.87999725,73.87999725,40727000
11/4/2014,74.23000336,75.76999664,73.65000153,75.76000214,75.76000214,39326000
11/5/2014,76.51000214,76.80000305,74.41999817,74.83000183,74.83000183,35913000
11/6/2014,74.88999939,75.59999847,74.30999756,75.26000214,75.26000214,21383000
11/7/2014,75.38999939,75.86000061,75.01999664,75.59999847,75.59999847,20774000
11/10/2014,75.36000061,75.48000336,74.61000061,75,75,21575100
11/11/2014,74.94999695,74.98000336,74.02999878,74.61000061,74.61000061,18715700
11/12/2014,74.27999878,75.13999939,73.54000092,74.72000122,74.72000122,26536600
11/13/2014,74.73999786,75.23999786,73.63999939,74.25,74.25,26448500
11/14/2014,74.26999664,74.93000031,74.04000092,74.87999725,74.87999725,19476900
11/17/2014,74.87999725,75.66000366,73.87999725,74.23999786,74.23999786,28701200
11/18/2014,74.44999695,74.80000305,73.90000153,74.33999634,74.33999634,20690500
11/19/2014,74.01000214,74.54000092,73.11000061,73.33000183,73.33000183,25441200
11/20/2014,72.80000305,73.98999786,72.51000214,73.59999847,73.59999847,19154900
11/21/2014,74.5,74.5,73.5,73.75,73.75,23060400
11/24/2014,73.54000092,74.34999847,73.34999847,74.01000214,74.01000214,22103800
11/25/2014,74.20999908,75.73999786,74.12999725,75.62999725,75.62999725,32250200
11/26/2014,75.52999878,77.77999878,75.51000214,77.62000275,77.62000275,32695300
11/28/2014,77.66999817,78.26999664,77.23000336,77.69999695,77.69999695,15992000
12/1/2014,77.26000214,77.30999756,74.80000305,75.09999847,75.09999847,31789900
12/2/2014,75.33000183,75.91000366,75.04000092,75.45999908,75.45999908,16773900
12/3/2014,75.37999725,75.73000336,74.40000153,74.87999725,74.87999725,16689900
12/4/2014,74.83000183,75.55000305,74.66000366,75.23999786,75.23999786,14362800
12/5/2014,75.80000305,76.76000214,75.36000061,76.36000061,76.36000061,24306400
12/8/2014,76.18000031,77.25,75.40000153,76.51999664,76.51999664,25733900
12/9/2014,75.19999695,76.93000031,74.77999878,76.83999634,76.83999634,25358600
12/10/2014,76.65000153,77.55000305,76.06999969,76.18000031,76.18000031,32210500
12/11/2014,76.51999664,78.51999664,76.48000336,77.73000336,77.73000336,33462100
12/12/2014,77.16000366,78.87999725,77.01999664,77.83000183,77.83000183,28091600
12/15/2014,78.45999908,78.58000183,76.55999756,76.98999786,76.98999786,29396500
12/16/2014,76.19000244,77.38999939,74.58999634,74.69000244,74.69000244,31554600
12/17/2014,75.01000214,76.41000366,74.90000153,76.11000061,76.11000061,29203900
12/18/2014,76.88999939,78.40000153,76.51000214,78.40000153,78.40000153,34222100
12/19/2014,78.75,80,78.33000183,79.87999725,79.87999725,43335000
12/22/2014,80.08000183,81.88999939,80,81.44999695,81.44999695,31395800
12/23/2014,82.01999664,82.16999817,80.40000153,80.61000061,80.61000061,19865800
12/24/2014,81.02999878,81.43000031,80.75,80.76999664,80.76999664,7685500
12/26/2014,81.01999664,81.27999878,80.51000214,80.77999878,80.77999878,10647400
12/29/2014,80.48999786,80.95999908,79.70999908,80.01999664,80.01999664,14134700
12/30/2014,79.84999847,80.58999634,79.09999847,79.22000122,79.22000122,14370800
12/31/2014,79.54000092,79.80000305,77.86000061,78.01999664,78.01999664,19935400
1/2/2015,78.58000183,78.93000031,77.69999695,78.44999695,78.44999695,18177500
1/5/2015,77.98000336,79.25,76.86000061,77.19000244,77.19000244,26452200
1/6/2015,77.23000336,77.58999634,75.36000061,76.15000153,76.15000153,27399300
1/7/2015,76.76000214,77.36000061,75.81999969,76.15000153,76.15000153,22045300
1/8/2015,76.73999786,78.23000336,76.08000183,78.18000031,78.18000031,23961000
1/9/2015,78.19999695,78.62000275,77.19999695,77.73999786,77.73999786,21157000
1/12/2015,77.83999634,78,76.20999908,76.72000122,76.72000122,19190200
1/13/2015,77.23000336,78.08000183,75.84999847,76.44999695,76.44999695,25179600
1/14/2015,76.41999817,77.19999695,76.02999878,76.27999878,76.27999878,25918600
1/15/2015,76.40000153,76.56999969,73.54000092,74.05000305,74.05000305,34134000
1/16/2015,74.04000092,75.31999969,73.83999634,75.18000031,75.18000031,21791500
1/20/2015,75.72000122,76.30999756,74.81999969,76.23999786,76.23999786,22821600
1/21/2015,76.16000366,77.30000305,75.84999847,76.73999786,76.73999786,25096700
1/22/2015,77.16999817,77.75,76.68000031,77.65000153,77.65000153,19519500
1/23/2015,77.65000153,78.19000244,77.04000092,77.83000183,77.83000183,16746500
1/26/2015,77.98000336,78.47000122,77.29000092,77.5,77.5,19260800
1/27/2015,76.70999908,76.87999725,75.62999725,75.77999878,75.77999878,20110000
1/28/2015,76.90000153,77.63999939,76,76.23999786,76.23999786,53306400
1/29/2015,76.84999847,78.01999664,74.20999908,78,78,61293500
1/30/2015,78,78.16000366,75.75,75.91000366,75.91000366,42649500
2/2/2015,76.11000061,76.13999939,73.75,74.98999786,74.98999786,41955300
2/3/2015,75.19000244,75.58000183,73.86000061,75.40000153,75.40000153,26957700
2/4/2015,75.08999634,76.34999847,75.01000214,75.62999725,75.62999725,20277400
2/5/2015,75.70999908,75.98000336,75.20999908,75.61000061,75.61000061,15062600
2/6/2015,75.68000031,75.69999695,74.25,74.47000122,74.47000122,21211000
2/9/2015,74.05000305,74.83000183,73.44999695,74.44000244,74.44000244,16194300
2/10/2015,74.84999847,75.33999634,74.5,75.19000244,75.19000244,15811300
2/11/2015,75.08999634,76.75,75.02999878,76.51000214,76.51000214,20877400
2/12/2015,76.86000061,76.87000275,75.88999939,76.23000336,76.23000336,17235000
2/13/2015,76.45999908,76.48000336,75.5,75.73999786,75.73999786,18621900
2/17/2015,75.30000305,76.91000366,75.08000183,75.59999847,75.59999847,25254400
2/18/2015,75.94000244,76.90000153,75.44999695,76.70999908,76.70999908,22426400
2/19/2015,76.98999786,79.83999634,76.94999695,79.41999817,79.41999817,45851200
2/20/2015,79.55000305,80.33999634,79.19999695,79.90000153,79.90000153,36931700
2/23/2015,79.95999908,80.19000244,78.37999725,78.83999634,78.83999634,24139100
2/24/2015,78.5,79.48000336,78.09999847,78.44999695,78.44999695,18897100
2/25/2015,78.5,80.19999695,78.5,79.55999756,79.55999756,25593800
2/26/2015,79.87999725,81.37000275,79.72000122,80.41000366,80.41000366,31111900
2/27/2015,80.68000031,81.23000336,78.62000275,78.97000122,78.97000122,30739200
3/2/2015,79,79.86000061,78.51999664,79.75,79.75,21662500
3/3/2015,79.61000061,79.69999695,78.51999664,79.59999847,79.59999847,18635000
3/4/2015,79.30000305,81.15000153,78.84999847,80.90000153,80.90000153,28126700
3/5/2015,81.23000336,81.98999786,81.05000305,81.20999908,81.20999908,27825700
3/6/2015,80.90000153,81.33000183,79.83000183,80.01000214,80.01000214,24488600
3/9/2015,79.68000031,79.91000366,78.62999725,79.44000244,79.44000244,18925100
3/10/2015,78.5,79.26000214,77.55000305,77.55000305,77.55000305,23067100
3/11/2015,77.80000305,78.43000031,77.26000214,77.56999969,77.56999969,20215700
3/12/2015,78.09999847,79.05000305,77.91000366,78.93000031,78.93000031,16093300
3/13/2015,78.59999847,79.37999725,77.68000031,78.05000305,78.05000305,18557300
3/16/2015,77.95999908,78.12000275,77.36000061,78.06999969,78.06999969,19305400
3/17/2015,78.36000061,79.77999878,78.33999634,79.36000061,79.36000061,22170000
3/18/2015,79.25,81.23999786,79.16999817,80.91000366,80.91000366,36912400
3/19/2015,81.12000275,83,81,82.75,82.75,42099500
3/20/2015,83.38999939,84.59999847,83.06999969,83.80000305,83.80000305,44466300
3/23/2015,83.91999817,84.95999908,83.30000305,84.43000031,84.43000031,27357300
3/24/2015,84.70999908,86.06999969,84.51999664,85.30999756,85.30999756,32576500
3/25/2015,85.5,85.51999664,82.91999817,82.91999817,82.91999817,37436100
3/26/2015,82.72000122,83.76999664,82.13999939,83.01000214,83.01000214,32794800
3/27/2015,83.37999725,83.94999695,82.87999725,83.30000305,83.30000305,18372600
3/30/2015,83.80999756,84.33999634,82.41000366,83.19999695,83.19999695,24527700
3/31/2015,82.90000153,83.5,82.20999908,82.22000122,82.22000122,19734300
4/1/2015,82.5,82.72000122,80.87000275,81.66999817,81.66999817,22058200
4/2/2015,82.25,82.55999756,81.44000244,81.55999756,81.55999756,19664100
4/6/2015,80.80000305,82.80999756,80.80000305,82.44000244,82.44000244,19062900
4/7/2015,82.65000153,83.41999817,82.22000122,82.31999969,82.31999969,17467000
4/8/2015,82.62999725,83.09999847,81.83999634,82.27999878,82.27999878,18966700
4/9/2015,82.5,82.80000305,81.70999908,82.16999817,82.16999817,15927300
4/10/2015,82.20999908,82.61000061,81.91000366,82.04000092,82.04000092,12529700
4/13/2015,81.93000031,83.94000244,81.91999817,83.01000214,83.01000214,26883100
4/14/2015,83.16999817,83.69000244,82.44000244,83.51999664,83.51999664,19634200
4/15/2015,83.55000305,83.66000366,82.26999664,82.70999908,82.70999908,22390900
4/16/2015,82.47000122,83.06999969,82.15000153,82.30999756,82.30999756,13769700
4/17/2015,81.48000336,82.11000061,80.37000275,80.77999878,80.77999878,24215000
4/20/2015,81.54000092,83.15000153,81.23999786,83.08999634,83.08999634,28796800
4/21/2015,84,84.48999786,83.54000092,83.62000275,83.62000275,27171900
4/22/2015,84.31999969,84.73999786,83.65000153,84.62999725,84.62999725,45548000
4/23/2015,84.09999847,85.58999634,82.41000366,82.41000366,82.41000366,73728100
4/24/2015,82.76999664,82.94000244,81.48000336,81.52999878,81.52999878,29660400
4/27/2015,81.87000275,82.93000031,81.62999725,81.91000366,81.91000366,25446000
4/28/2015,81.83000183,81.90000153,80.23000336,80.68000031,80.68000031,23775300
4/29/2015,80.01000214,81.38999939,79.51999664,80.47000122,80.47000122,26430300
4/30/2015,80.01000214,80.95999908,78.31999969,78.76999664,78.76999664,28999000
5/1/2015,79.23999786,79.76000214,78.11000061,78.98999786,78.98999786,24136400
5/4/2015,79.33000183,79.69000244,78.62999725,78.80999756,78.80999756,14692000
5/5/2015,78.55000305,78.80000305,77.22000122,77.55999756,77.55999756,22311300
5/6/2015,77.97000122,78.80999756,77.05000305,78.09999847,78.09999847,28663000
5/7/2015,78,78.94000244,77.55999756,78.43000031,78.43000031,19749400
5/8/2015,79.09999847,79.23000336,78.02999878,78.51000214,78.51000214,19943600
5/11/2015,78.48000336,79.02999878,77.93000031,78.01000214,78.01000214,18874100
5/12/2015,77.87000275,77.88999939,76.79000092,77.45999908,77.45999908,21285300
5/13/2015,77.72000122,78.52999878,77.65000153,78.44000244,78.44000244,21512300
5/14/2015,78.94000244,81.84999847,78.66999817,81.37000275,81.37000275,49438000
5/15/2015,81.41000366,81.51999664,80.18000031,80.41999817,80.41999817,27069900
5/18/2015,80.33000183,81.37999725,80.23000336,80.87999725,80.87999725,21613700
5/19/2015,81.25,81.69000244,80.55000305,80.62999725,80.62999725,17955400
5/20/2015,80.47000122,81.09999847,79.45999908,80.55000305,80.55000305,23056900
5/21/2015,80.19000244,80.91999817,80.08000183,80.48000336,80.48000336,13402700
5/22/2015,80.34999847,81.30999756,80.25,80.54000092,80.54000092,19567900
5/26/2015,80.43000031,80.59999847,79.08000183,79.33000183,79.33000183,16321300
5/27/2015,79.59999847,80.66000366,79.43000031,80.55000305,80.55000305,14160900
5/28/2015,80.25,81.06999969,80,80.15000153,80.15000153,11982000
5/29/2015,79.94999695,80.06999969,78.87999725,79.19000244,79.19000244,16134600
6/1/2015,79.30000305,80.37999725,78.66000366,80.29000092,80.29000092,18119000
6/2/2015,79.76000214,81.34999847,79.55999756,80.44000244,80.44000244,18923300
6/3/2015,81.34999847,82.52999878,81.25,82.44000244,82.44000244,31775000
6/4/2015,82.13999939,82.94999695,81.51000214,82.05000305,82.05000305,20863900
6/5/2015,81.87000275,82.45999908,81.51000214,82.13999939,82.13999939,16143100
6/8/2015,81.81999969,82,80.12999725,80.66999817,80.66999817,16915500
6/9/2015,80.59999847,81.19000244,79.31999969,80.66999817,80.66999817,16497500
6/10/2015,80.83000183,82.59999847,80.80999756,82.16000366,82.16000366,21531200
6/11/2015,82.30999756,82.90000153,81.36000061,81.83000183,81.83000183,18656800
6/12/2015,81.37000275,82.08999634,81.19999695,81.52999878,81.52999878,11417900
6/15/2015,80.55000305,80.93000031,80.06999969,80.70999908,80.70999908,18805100
6/16/2015,80.81999969,81.51000214,80.44999695,81.05999756,81.05999756,13693700
6/17/2015,81.76000214,82.22000122,81.33999634,81.79000092,81.79000092,18350300
6/18/2015,81.63999939,83.19000244,81.56999969,82.91000366,82.91000366,26782600
6/19/2015,82.83000183,82.98000336,82.12000275,82.51000214,82.51000214,23353200
6/22/2015,83.41000366,84.97000122,83.30999756,84.73999786,84.73999786,29383100
6/23/2015,84.95999908,87.97000122,84.76000214,87.87999725,87.87999725,50667900
6/24/2015,87.66000366,89.25,87.44999695,88.86000061,88.86000061,41370200
6/25/2015,89.26000214,89.40000153,87.83999634,87.98000336,87.98000336,27302000
6/26/2015,88.12000275,88.33999634,86.83000183,88.01000214,88.01000214,38214600
6/29/2015,86.61000061,87.5,85.73000336,85.80000305,85.80000305,35957900
6/30/2015,86.59999847,86.69999695,85.56999969,85.76999664,85.76999664,23016500
7/1/2015,86.76999664,87.94999695,86.48999786,86.91000366,86.91000366,25260000
7/2/2015,87.40000153,87.44000244,86.33999634,87.29000092,87.29000092,16908800
7/6/2015,86.48999786,88.19000244,86.38999939,87.55000305,87.55000305,24635900
7/7/2015,87.80000305,87.84999847,85.23000336,87.22000122,87.22000122,33059900
7/8/2015,86.29000092,86.75,85.44999695,85.65000153,85.65000153,24399300
7/9/2015,86.73000336,87.59999847,85.65000153,85.87999725,85.87999725,23307400
7/10/2015,87.34999847,88.22000122,86.76999664,87.94999695,87.94999695,23245900
7/13/2015,88.66000366,90.22000122,88.41999817,90.09999847,90.09999847,29976700
7/14/2015,90.45999908,90.80000305,89.65000153,89.68000031,89.68000031,26627800
7/15/2015,90,90.98999786,89.41999817,89.76000214,89.76000214,30886600
7/16/2015,90.27999878,90.86000061,89.76999664,90.84999847,90.84999847,21804100
7/17/2015,92.55000305,95.38999939,92.54000092,94.97000122,94.97000122,54001600
7/20/2015,95.84999847,98.59999847,95.36000061,97.91000366,97.91000366,54860500
7/21/2015,98.94999695,99.23999786,97.13999939,98.38999939,98.38999939,39453300
7/22/2015,96.73999786,97.58000183,95.91999817,97.04000092,97.04000092,28299500
7/23/2015,96.95999908,97.44999695,94.80999756,95.44000244,95.44000244,29418800
7/24/2015,97.34999847,97.76000214,95.87999725,96.94999695,96.94999695,33444900
7/27/2015,96.58000183,96.61000061,93.83000183,94.16999817,94.16999817,38585400
7/28/2015,94.83999634,95.55999756,93.30999756,95.29000092,95.29000092,35236000
7/29/2015,96.31999969,97.27999878,94.73999786,96.98999786,96.98999786,64648300
7/30/2015,94.91000366,95.80999756,91.80000305,95.20999908,95.20999908,86211300
7/31/2015,94.94999695,96.33000183,93.94999695,94.01000214,94.01000214,46509000
8/3/2015,93.52999878,95.08000183,92.80000305,94.13999939,94.13999939,29343100
8/4/2015,93.79000092,94.73000336,93.33000183,94.05999756,94.05999756,20136000
8/5/2015,95.25,97.08999634,95.18000031,96.44000244,96.44000244,29813200
8/6/2015,97.18000031,98.73999786,94.41999817,95.12000275,95.12000275,42271300
8/7/2015,95.37999725,95.40000153,93.61000061,94.30000305,94.30000305,23199100
8/10/2015,95.68000031,95.90000153,93.62999725,94.15000153,94.15000153,21624200
8/11/2015,93.73000336,94.76000214,92.90000153,93.62000275,93.62000275,22491000
8/12/2015,92.69999695,94.44000244,91.19000244,94.19000244,94.19000244,27050500
8/13/2015,94.05000305,94.73000336,93.34999847,93.43000031,93.43000031,17451800
8/14/2015,93.54000092,94.72000122,93.20999908,94.41999817,94.41999817,15929700
8/17/2015,94.41999817,94.45999908,93.38999939,93.93000031,93.93000031,18313500
8/18/2015,94.08000183,95.84999847,94.04000092,95.16999817,95.16999817,22278800
8/19/2015,94.62999725,96.09999847,94.16000366,95.30999756,95.30999756,23251300
8/20/2015,93.54000092,94.76999664,90.45999908,90.55999756,90.55999756,44598200
8/21/2015,87.51999664,89.18000031,85.61000061,86.05999756,86.05999756,62778700
8/24/2015,77.02999878,82.08999634,72,82.08999634,82.08999634,83710700
8/25/2015,86.94999695,87.66999817,83,83,83,52021200
8/26/2015,85.94999695,87.45999908,83.26000214,87.19000244,87.19000244,45124300
8/27/2015,89.09999847,90.05999756,87.19000244,89.73000336,89.73000336,42431400
8/28/2015,89.87999725,91.48000336,89.79000092,91.01000214,91.01000214,33215900
8/31/2015,90.59999847,91.05000305,88.88999939,89.43000031,89.43000031,32850700
9/1/2015,86.84999847,89.38999939,86.5,87.23000336,87.23000336,36097400
9/2/2015,88.80999756,89.88999939,87.62999725,89.88999939,89.88999939,27190500
9/3/2015,89.76000214,89.81999969,87.73000336,88.15000153,88.15000153,27048200
9/4/2015,87.19999695,88.38999939,86.69999695,88.26000214,88.26000214,27328700
9/8/2015,89.69000244,90.23999786,88.83000183,89.52999878,89.52999878,27012500
9/9/2015,90.77999878,91.98000336,90.16999817,90.44000244,90.44000244,32551100
9/10/2015,90.06999969,92.05999756,89.62999725,91.98000336,91.98000336,26437400
9/11/2015,91.68000031,92.08000183,91.12999725,92.05000305,92.05000305,21185000
9/14/2015,92.30999756,92.62000275,91.59999847,92.30999756,92.30999756,20127900
9/15/2015,92.37000275,93.25,91.79000092,92.90000153,92.90000153,18859400
9/16/2015,92.90000153,93.59999847,92.62999725,93.44999695,93.44999695,16321200
9/17/2015,93.37000275,95.51000214,92.90000153,94.33999634,94.33999634,27841800
9/18/2015,93.19999695,95.19000244,93.05000305,94.40000153,94.40000153,62300000
9/21/2015,94.62000275,96.48999786,94.51999664,95.55000305,95.55000305,28790000
9/22/2015,93.76999664,94.68000031,91.91999817,92.95999908,92.95999908,36888900
9/23/2015,93.40000153,94.31999969,92.80000305,93.97000122,93.97000122,21701400
9/24/2015,93.05999756,94.76999664,92.23999786,94.41000366,94.41000366,29106000
9/25/2015,95.79000092,95.84999847,92.05999756,92.76999664,92.76999664,28961600
9/28/2015,92.08000183,92.29000092,88.18000031,89.20999908,89.20999908,41199900
9/29/2015,89.09999847,90.05999756,85.72000122,86.66999817,86.66999817,42281800
9/30/2015,88.44000244,90.01999664,88.01000214,89.90000153,89.90000153,36169100
10/1/2015,90.05000305,90.94999695,88.36000061,90.94999695,90.94999695,29283700
10/2/2015,88.90000153,92.19999695,88.37000275,92.06999969,92.06999969,37881700
10/5/2015,92.94000244,94.26999664,92.66000366,94.01000214,94.01000214,27292500
10/6/2015,94.08000183,94.16999817,92.33999634,92.80000305,92.80000305,22172800
10/7/2015,93.11000061,93.66000366,91.37000275,92.40000153,92.40000153,24129300
10/8/2015,91.88999939,93.22000122,90.47000122,92.47000122,92.47000122,27290500
10/9/2015,92.90000153,93.73999786,92.23999786,93.23999786,93.23999786,20012900
10/12/2015,93.31999969,94.59999847,92.66999817,94.26000214,94.26000214,18449600
10/13/2015,93.66000366,95.37000275,93.55000305,94.12000275,94.12000275,19480300
10/14/2015,94.08000183,95.19999695,93.61000061,94.06999969,94.06999969,19253400
10/15/2015,94.98999786,96.30000305,94.90000153,95.95999908,95.95999908,27557500
10/16/2015,96.18000031,97.58999634,95.34999847,97.54000092,97.54000092,25412900
10/19/2015,97.18000031,98.56999969,96.91999817,98.47000122,98.47000122,23729900
10/20/2015,98.73000336,99.58999634,96.55999756,97,97,30881800
10/21/2015,97.37000275,98.18000031,96.47000122,97.11000061,97.11000061,21917800
10/22/2015,97.79000092,99.73000336,97.55000305,99.66999817,99.66999817,26392100
10/23/2015,101.9100037,102.8499985,100.1600037,102.1900024,102.1900024,42809700
10/26/2015,102.1999969,103.8099976,101.5500031,103.7699966,103.7699966,25961200
10/27/2015,102.9400024,104.0999985,102.4000015,103.6999969,103.6999969,23795500
10/28/2015,103.9000015,104.4800034,102.9199982,104.1999969,104.1999969,24081500
10/29/2015,103.9599991,105.1200027,103.5199966,104.8799973,104.8799973,20316700
10/30/2015,104.5100021,104.7200012,101.6500015,101.9700012,101.9700012,33487100
11/2/2015,101.7200012,103.4700012,101.1800003,103.3099976,103.3099976,24003900
11/3/2015,103.2200012,103.6500015,102.4000015,102.5800018,102.5800018,21242300
11/4/2015,103.1900024,104.1399994,102.4800034,103.9400024,103.9400024,43469300
11/5/2015,108.8000031,110.6500015,107.9499969,108.7600021,108.7600021,63232900
11/6/2015,108.0400009,108.7399979,105.9100037,107.0999985,107.0999985,35084300
11/9/2015,107,108.25,105.8600006,106.4899979,106.4899979,26383500
11/10/2015,105.9599991,108.1500015,105.2399979,107.9100037,107.9100037,25031700
11/11/2015,108.2699966,109.8700027,107.1100006,109.0100021,109.0100021,25057100
11/12/2015,108.4800034,109.3899994,108,108.0199966,108.0199966,20924700
11/13/2015,107.7099991,108.25,103.8300018,103.9499969,103.9499969,30278400
11/16/2015,103.3199997,104.1699982,100.4700012,104.0400009,104.0400009,49309200
11/17/2015,104.6200027,106.1999969,104.1399994,105.1299973,105.1299973,26807200
11/18/2015,105.8000031,107.8799973,105.3899994,107.7699966,107.7699966,23836500
11/19/2015,107.3600006,107.7300034,105.9499969,106.2600021,106.2600021,25520600
11/20/2015,106.8399963,107.8700027,106.6200027,107.3199997,107.3199997,22129600
11/23/2015,107.1900024,107.4700012,106.0800018,106.9499969,106.9499969,19897200
11/24/2015,106,106.4899979,104.3899994,105.7399979,105.7399979,23577300
11/25/2015,106.3300018,106.5999985,105.0999985,105.4100037,105.4100037,15150800
11/27/2015,105.7799988,105.9599991,104.8600006,105.4499969,105.4499969,5913100
11/30/2015,105.8399963,106.0999985,103.75,104.2399979,104.2399979,20383200
12/1/2015,104.8300018,107.1500015,104.5,107.1200027,107.1200027,22781900
12/2/2015,107,107.9199982,105.7900009,106.0699997,106.0699997,24429100
12/3/2015,106.2699966,106.8499985,103.3499985,104.3799973,104.3799973,23236500
12/4/2015,104.8099976,107.7300034,104.1100006,106.1800003,106.1800003,21224700
12/7/2015,106.4800034,106.8300018,104.6600037,105.6100006,105.6100006,15474900
12/8/2015,104,106.9100037,103.9499969,106.4899979,106.4899979,20401800
12/9/2015,106.1800003,106.4400024,103.5500031,104.5999985,104.5999985,23517300
12/10/2015,105.0500031,106.4000015,104.4100037,105.4199982,105.4199982,17454300
12/11/2015,104.1500015,104.3399963,101.9100037,102.1200027,102.1200027,26427700
12/14/2015,102.2900009,104.7399979,101.4599991,104.6600037,104.6600037,24648100
12/15/2015,105.3000031,105.8000031,104.2799988,104.5500031,104.5500031,21764300
12/16/2015,105.3700027,107.0899963,104.1900024,106.7900009,106.7900009,22680500
12/17/2015,107.4899979,107.75,106.1299973,106.2200012,106.2200012,21675700
12/18/2015,106.0800018,106.5899963,103.9700012,104.0400009,104.0400009,35994200
12/21/2015,104.9100037,105.1500015,103.5999985,104.7699966,104.7699966,16138800
12/22/2015,105.2200012,105.6600037,104.8099976,105.5100021,105.5100021,14597100
12/23/2015,105.8899994,106.1100006,103.8600006,104.6299973,104.6299973,19599700
12/24/2015,104.7399979,105.3199997,104.5,105.0199966,105.0199966,6501800
12/28/2015,105.0199966,105.9800034,104.5299988,105.9300003,105.9300003,13069700
12/29/2015,106.4199982,107.7399979,106.25,107.2600021,107.2600021,17179900
12/30/2015,107,107.25,106.0599976,106.2200012,106.2200012,13115000
12/31/2015,106,106.1699982,104.6200027,104.6600037,104.6600037,18391100
1/4/2016,101.9499969,102.2399979,99.75,102.2200012,102.2200012,37912400
1/5/2016,102.8899994,103.7099991,101.6699982,102.7300034,102.7300034,23258200
1/6/2016,101.1299973,103.7699966,100.9000015,102.9700012,102.9700012,25096200
1/7/2016,100.5,101.4300003,97.30000305,97.91999817,97.91999817,45172900
1/8/2016,99.87999725,100.5,97.02999878,97.33000183,97.33000183,35402300
1/11/2016,97.91000366,98.59999847,95.38999939,97.51000214,97.51000214,29932400
1/12/2016,99,99.95999908,97.55000305,99.37000275,99.37000275,28395400
1/13/2016,100.5800018,100.5800018,95.20999908,95.44000244,95.44000244,33410600
1/14/2016,95.84999847,98.87000275,92.44999695,98.37000275,98.37000275,48658600
1/15/2016,93.98000336,96.37999725,93.54000092,94.97000122,94.97000122,46132800
1/19/2016,96.52999878,97.41999817,93.91999817,95.26000214,95.26000214,30998300
1/20/2016,92.83000183,95,89.37000275,94.34999847,94.34999847,59051400
1/21/2016,94.91000366,95.98999786,92.62000275,94.16000366,94.16000366,30518900
1/22/2016,96.41000366,98.06999969,95.48999786,97.94000244,97.94000244,30495400
1/25/2016,98.72000122,99.48000336,96.93000031,97.01000214,97.01000214,32482000
1/26/2016,97.76000214,97.87999725,95.66000366,97.33999634,97.33999634,26877100
1/27/2016,97.79000092,97.84999847,94.23000336,94.44999695,94.44999695,58699400
1/28/2016,107.1999969,110.3399963,104.8099976,109.1100006,109.1100006,107475300
1/29/2016,108.9899979,112.8399963,108.8399963,112.2099991,112.2099991,62739500
2/1/2016,112.2699966,115.7200012,112.0100021,115.0899963,115.0899963,46132700
2/2/2016,114.8000031,117.5899963,113.1999969,114.6100006,114.6100006,59778600
2/3/2016,115.2699966,115.3399963,109.75,112.6900024,112.6900024,56919300
2/4/2016,111.8000031,111.9400024,109.25,110.4899979,110.4899979,38890200
2/5/2016,109.5100021,109.5800018,103.1800003,104.0699997,104.0699997,76894700
2/8/2016,100.4100037,102.6800003,97.45999908,99.75,99.75,71229700
